granule_id,time_start,time_end,product,location,split,us_url,eu_url,as_url,cksum,granule_size
20180404T192000_maiac_la_0.hdf,2018-04-04T17:35:00.000Z,2018-04-04 19:20:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180404T192000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180404T192000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180404T192000_maiac_la_0.hdf,3544844775,10948233
20180405T200000_maiac_la_0.hdf,2018-04-05T18:20:00.000Z,2018-04-05 20:00:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180405T200000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180405T200000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180405T200000_maiac_la_0.hdf,1840404397,10119680
20180406T191000_maiac_la_0.hdf,2018-04-06T17:25:00.000Z,2018-04-06 19:10:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180406T191000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180406T191000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180406T191000_maiac_la_0.hdf,490477361,8606535
20180407T195000_maiac_la_0.hdf,2018-04-07T18:05:00.000Z,2018-04-07 19:50:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180407T195000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180407T195000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180407T195000_maiac_la_0.hdf,72108478,11164682
20180408T203000_maiac_la_0.hdf,2018-04-08T17:10:00.000Z,2018-04-08 20:30:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180408T203000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180408T203000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180408T203000_maiac_la_0.hdf,1382627942,14052115
20180409T194000_maiac_la_0.hdf,2018-04-09T17:55:00.000Z,2018-04-09 19:40:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180409T194000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180409T194000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180409T194000_maiac_la_0.hdf,3675335675,12433474
20180410T202000_maiac_la_0.hdf,2018-04-10T17:00:00.000Z,2018-04-10 20:20:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180410T202000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180410T202000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180410T202000_maiac_la_0.hdf,1238948976,10984636
20180411T192500_maiac_la_0.hdf,2018-04-11T17:40:00.000Z,2018-04-11 19:25:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180411T192500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180411T192500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180411T192500_maiac_la_0.hdf,3430627112,11682405
20180412T201000_maiac_la_0.hdf,2018-04-12T18:25:00.000Z,2018-04-12 20:10:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180412T201000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180412T201000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180412T201000_maiac_la_0.hdf,821529419,14007574
20180413T191500_maiac_la_0.hdf,2018-04-13T17:30:00.000Z,2018-04-13 19:15:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180413T191500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180413T191500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180413T191500_maiac_la_0.hdf,2944041602,13168334
20180414T195500_maiac_la_0.hdf,2018-04-14T18:10:00.000Z,2018-04-14 19:55:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180414T195500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180414T195500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180414T195500_maiac_la_0.hdf,2385655414,14359113
20180415T204000_maiac_la_0.hdf,2018-04-15T17:20:00.000Z,2018-04-15 20:40:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180415T204000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180415T204000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180415T204000_maiac_la_0.hdf,1429419841,11100931
20180416T194500_maiac_la_0.hdf,2018-04-16T18:00:00.000Z,2018-04-16 19:45:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180416T194500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180416T194500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180416T194500_maiac_la_0.hdf,4087631714,10193939
20180417T202500_maiac_la_0.hdf,2018-04-17T17:05:00.000Z,2018-04-17 20:25:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180417T202500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180417T202500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180417T202500_maiac_la_0.hdf,3276124877,13241521
20180418T193500_maiac_la_0.hdf,2018-04-18T17:45:00.000Z,2018-04-18 19:35:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180418T193500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180418T193500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180418T193500_maiac_la_0.hdf,3503666117,11549415
20180419T201500_maiac_la_0.hdf,2018-04-19T16:55:00.000Z,2018-04-19 20:15:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180419T201500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180419T201500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180419T201500_maiac_la_0.hdf,1121457126,12181508
20180420T192000_maiac_la_0.hdf,2018-04-20T17:35:00.000Z,2018-04-20 19:20:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180420T192000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180420T192000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180420T192000_maiac_la_0.hdf,4173013791,12886646
20180421T200000_maiac_la_0.hdf,2018-04-21T18:20:00.000Z,2018-04-21 20:00:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180421T200000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180421T200000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180421T200000_maiac_la_0.hdf,870139297,13355486
20180422T191000_maiac_la_0.hdf,2018-04-22T17:25:00.000Z,2018-04-22 19:10:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180422T191000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180422T191000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180422T191000_maiac_la_0.hdf,2125741225,12144108
20180423T195000_maiac_la_0.hdf,2018-04-23T18:05:00.000Z,2018-04-23 19:50:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180423T195000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180423T195000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180423T195000_maiac_la_0.hdf,2840369500,13024043
20180424T203000_maiac_la_0.hdf,2018-04-24T17:10:00.000Z,2018-04-24 20:30:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180424T203000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180424T203000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180424T203000_maiac_la_0.hdf,4168419223,12154805
20180425T194000_maiac_la_0.hdf,2018-04-25T17:55:00.000Z,2018-04-25 19:40:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180425T194000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180425T194000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180425T194000_maiac_la_0.hdf,1129009561,13752678
20180426T202000_maiac_la_0.hdf,2018-04-26T17:00:00.000Z,2018-04-26 20:20:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180426T202000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180426T202000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180426T202000_maiac_la_0.hdf,3381716691,12314429
20180427T192500_maiac_la_0.hdf,2018-04-27T17:40:00.000Z,2018-04-27 19:25:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180427T192500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180427T192500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180427T192500_maiac_la_0.hdf,1034917247,12735344
20180428T201000_maiac_la_0.hdf,2018-04-28T18:25:00.000Z,2018-04-28 20:10:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180428T201000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180428T201000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180428T201000_maiac_la_0.hdf,1393463203,13911197
20180429T191500_maiac_la_0.hdf,2018-04-29T17:30:00.000Z,2018-04-29 19:15:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180429T191500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180429T191500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180429T191500_maiac_la_0.hdf,942177044,11872936
20180430T195500_maiac_la_0.hdf,2018-04-30T18:10:00.000Z,2018-04-30 19:55:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180430T195500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180430T195500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180430T195500_maiac_la_0.hdf,3710065606,10225512
20180501T204000_maiac_la_0.hdf,2018-05-01T17:20:00.000Z,2018-05-01 20:40:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180501T204000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180501T204000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180501T204000_maiac_la_0.hdf,3386550345,9293715
20180502T194500_maiac_la_0.hdf,2018-05-02T18:00:00.000Z,2018-05-02 19:45:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180502T194500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180502T194500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180502T194500_maiac_la_0.hdf,236824942,11369498
20180503T202500_maiac_la_0.hdf,2018-05-03T17:05:00.000Z,2018-05-03 20:25:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180503T202500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180503T202500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180503T202500_maiac_la_0.hdf,3182504936,13585219
20180504T193500_maiac_la_0.hdf,2018-05-04T17:50:00.000Z,2018-05-04 19:35:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180504T193500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180504T193500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180504T193500_maiac_la_0.hdf,3397568186,13039946
20180505T201500_maiac_la_0.hdf,2018-05-05T16:55:00.000Z,2018-05-05 20:15:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180505T201500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180505T201500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180505T201500_maiac_la_0.hdf,2692012424,11276999
20180506T192000_maiac_la_0.hdf,2018-05-06T17:35:00.000Z,2018-05-06 19:20:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180506T192000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180506T192000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180506T192000_maiac_la_0.hdf,2911790375,10576610
20180507T200500_maiac_la_0.hdf,2018-05-07T18:20:00.000Z,2018-05-07 20:05:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180507T200500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180507T200500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180507T200500_maiac_la_0.hdf,2675174472,13384256
20180508T191000_maiac_la_0.hdf,2018-05-08T17:25:00.000Z,2018-05-08 19:10:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180508T191000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180508T191000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180508T191000_maiac_la_0.hdf,579559523,12591857
20180509T195000_maiac_la_0.hdf,2018-05-09T18:05:00.000Z,2018-05-09 19:50:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180509T195000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180509T195000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180509T195000_maiac_la_0.hdf,766001763,13812667
20180510T203000_maiac_la_0.hdf,2018-05-10T17:10:00.000Z,2018-05-10 20:30:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180510T203000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180510T203000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180510T203000_maiac_la_0.hdf,3337186893,12535559
20180511T194000_maiac_la_0.hdf,2018-05-11T17:55:00.000Z,2018-05-11 19:40:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180511T194000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180511T194000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180511T194000_maiac_la_0.hdf,3970561812,12257479
20180512T202000_maiac_la_0.hdf,2018-05-12T17:00:00.000Z,2018-05-12 20:20:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180512T202000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180512T202000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180512T202000_maiac_la_0.hdf,482921492,12910142
20180513T192500_maiac_la_0.hdf,2018-05-13T17:40:00.000Z,2018-05-13 19:25:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180513T192500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180513T192500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180513T192500_maiac_la_0.hdf,4077911761,12197227
20180514T201000_maiac_la_0.hdf,2018-05-14T18:25:00.000Z,2018-05-14 20:10:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180514T201000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180514T201000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180514T201000_maiac_la_0.hdf,2379412859,13595120
20180515T191500_maiac_la_0.hdf,2018-05-15T17:30:00.000Z,2018-05-15 19:15:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180515T191500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180515T191500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180515T191500_maiac_la_0.hdf,2454580794,12894681
20180516T195500_maiac_la_0.hdf,2018-05-16T18:10:00.000Z,2018-05-16 19:55:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180516T195500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180516T195500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180516T195500_maiac_la_0.hdf,2579695000,13412297
20180517T204000_maiac_la_0.hdf,2018-05-17T17:20:00.000Z,2018-05-17 20:40:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180517T204000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180517T204000_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180517T204000_maiac_la_0.hdf,562154382,12980422
20180518T194500_maiac_la_0.hdf,2018-05-18T18:00:00.000Z,2018-05-18 19:45:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180518T194500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180518T194500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180518T194500_maiac_la_0.hdf,2808377837,13612729
20180519T202500_maiac_la_0.hdf,2018-05-19T17:05:00.000Z,2018-05-19 20:25:00+00:00,maiac,la,train,s3://drivendata-competition-airathon-public-us/pm25/train/maiac/2018/20180519T202500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-eu/pm25/train/maiac/2018/20180519T202500_maiac_la_0.hdf,s3://drivendata-competition-airathon-public-as/pm25/train/maiac/2018/20180519T202500_maiac_la_0.hdf,651034860,12532653
